batch,time
7160,3708
7161,3958
7162,3750
7163,3708
7164,3666
7165,4334
7166,3833
7167,3750
7168,3959
7169,3875
7170,3708
7171,3750
7172,3750
7173,3833
7174,4291
7175,3709
7176,3750
7177,3750
7178,3709
7179,3708
7180,3708
7181,3917
7182,4292
7183,3708
7184,3833
7185,3917
7186,4041
7187,3875
7188,3750
7189,3709
7190,4417
7191,3750
7192,3750
7193,3708
7194,3667
7195,3750
7196,3750
7197,3875
7198,4250
7199,3750
7200,3708
7201,3750
7202,3708
7203,3833
7204,3917
7205,3750
7206,4458
7207,4209
7208,4417
7209,4042
7210,3750
7211,3750
7212,3708
7213,3750
7214,4041
7215,3916
7216,3750
7217,3750
7218,3709
7219,3708
7220,3709
7221,3750
7222,3750
7223,4375
7224,3750
7225,3958
7226,3667
7227,3708
7228,3708
7229,3709
7230,3750
7231,4250
7232,3708
7233,3750
7234,4041
7235,3708
7236,3750
7237,3708
7238,3875
7239,4375
7240,3708
7241,3709
7242,3875
7243,3834
7244,4084
7245,4250
7246,4250
7247,4500
7248,4000
7249,3750
7250,3708
7251,3750
7252,3708
7253,3666
7254,3709
7255,4208
7256,3791
7257,3834
7258,4000
7259,4083
7260,3750
7261,3708
7262,3708
7263,3875
7264,4208
7265,3750
7266,3750
7267,3708
7268,3709
7269,3833
7270,3709
7271,3750
7272,4417
7273,3792
7274,3708
7275,3875
7276,3750
7277,3708
7278,3667
7279,4000
7280,4375
7281,3750
7282,4083
7283,4042
7284,3834
7285,4000
7286,3791
7287,3792
7288,4333
7289,3792
7290,3709
7291,3958
7292,4000
7293,3833
7294,3709
7295,3916
7296,4333
7297,3917
7298,4042
7299,4000
7300,3875
7301,3875
7302,4000
7303,4166
7304,3708
7305,4208
7306,3708
7307,3750
7308,4084
7309,3792
7310,3709
7311,3792
7312,3750
7313,4959
7314,3750
7315,4000
7316,3708
7317,4042
7318,3834
7319,3750
7320,3750
7321,4292
7322,3792
7323,3708
7324,3958
7325,3750
7326,3750
7327,3959
7328,3708
7329,4667
7330,4000
7331,4375
7332,3958
7333,3959
7334,3917
7335,3708
7336,3750
7337,4292
7338,3750
7339,4000
7340,3959
7341,3792
7342,3750
7343,3958
7344,3750
7345,3667
7346,4292
7347,3750
7348,3709
7349,3708
7350,3750
7351,3750
7352,3708
7353,3750
7354,4209
7355,4000
7356,3750
7357,3917
7358,3708
7359,4000
7360,3750
7361,3708
7362,4417
7363,3750
7364,3708
7365,3708
7366,3708
7367,3708
7368,3709
7369,3916
7370,4416
7371,3709
7372,3791
7373,3667
7374,3750
7375,3708
7376,3709
7377,3958
7378,4334
7379,3708
7380,3709
7381,3792
7382,3708
7383,3709
7384,3708
7385,3750
7386,3959
7387,4333
7388,3750
7389,3959
7390,3792
7391,3833
7392,3792
7393,3709
7394,3917
7395,4709
7396,4167
7397,3792
7398,3958
7399,3833
7400,3750
7401,3750
7402,3708
7403,4500
7404,3750
7405,3791
7406,3750
7407,3750
7408,4042
7409,3792
7410,3875
7411,4208
7412,3708
7413,3791
7414,3709
7415,4250
7416,3750
7417,3708
7418,3750
7419,4417
7420,3791
7421,3750
7422,3708
7423,3750
7424,3708
7425,3834
7426,3875
7427,4083
7428,4125
7429,3834
7430,3833
7431,3750
7432,3834
7433,3833
7434,3750
7435,3833
7436,4500
7437,3792
7438,3667
7439,3917
7440,3792
7441,4084
7442,3750
7443,3750
7444,4500
7445,3750
7446,3708
7447,3750
7448,3709
7449,3666
7450,3750
7451,3750
7452,4333
7453,4041
7454,3792
7455,4500
7456,3791
7457,3708
7458,3709
7459,3750
7460,4250
7461,3750
7462,3708
7463,4042
7464,3833
7465,3708
7466,3750
7467,3750
7468,4166
7469,4000
7470,3833
7471,4083
7472,4125
7473,3708
7474,3709
7475,3708
7476,3750
7477,4459
7478,3708
7479,4167
7480,3833
7481,3750
7482,3792
7483,3875
7484,3708
7485,4375
7486,3708
7487,3750
7488,3708
7489,3709
7490,3875
7491,3791
7492,3750
7493,4375
7494,3708
7495,3709
7496,3750
7497,3959
7498,4167
7499,3792
7500,3750
7501,4459
7502,3667
7503,3791
7504,3792
7505,3792
7506,3709
7507,3709
7508,3708
7509,4292
7510,3875
7511,3666
7512,3708
7513,3875
7514,3750
7515,3875
7516,3708
7517,3833
7518,4375
7519,4166
7520,3834
7521,4000
7522,3708
7523,3791
7524,3750
7525,3750
7526,4333
7527,4208
7528,3833
7529,3834
7530,3708
7531,3750
7532,3792
7533,3833
7534,4584
7535,3958
7536,3958
7537,3875
7538,3917
7539,3875
7540,3834
7541,3791
7542,4666
7543,3916
7544,4459
7545,3792
7546,3791
7547,3833
7548,3834
7549,3792
7550,4500
7551,4083
7552,3875
7553,4208
7554,3916
7555,3958
7556,3833
7557,3750
7558,4000
7559,4375
7560,3875
7561,3750
7562,3792
7563,4042
7564,3875
7565,3750
7566,3750
7567,4541
7568,3833
7569,4292
7570,3750
7571,3833
7572,3833
7573,4083
7574,4291
7575,4333
7576,3709
7577,3792
7578,3708
7579,3750
7580,3750
7581,3791
7582,3750
7583,4417
7584,3708
7585,3750
7586,3666
7587,3791
7588,3708
7589,3709
7590,3667
7591,4375
7592,3792
7593,4084
7594,3792
7595,3750
7596,4000
7597,3834
7598,3708
7599,3709
7600,4291
7601,3708
7602,3708
7603,3875
7604,3875
7605,3916
7606,3833
7607,3708
7608,4292
7609,3750
7610,3792
7611,3792
7612,3750
7613,4042
7614,3750
7615,3750
7616,4291
7617,3750
7618,4000
7619,3834
7620,3708
7621,4208
7622,3958
7623,3750
7624,4542
7625,3708
7626,3750
7627,3792
7628,3750
7629,3750
7630,3792
7631,3917
7632,4458
7633,3959
7634,3708
7635,3834
7636,3708
7637,3792
7638,3709
7639,3667
7640,4208
7641,4333
7642,3709
7643,3833
7644,3958
7645,3709
7646,3708
7647,3708
7648,3708
7649,4292
7650,3709
7651,3708
7652,3709
7653,3750
7654,3750
7655,3709
7656,3792
7657,4542
7658,3750
7659,3792
7660,4042
7661,3792
7662,3750
7663,3708
7664,3709
7665,4417
7666,3875
7667,3875
7668,3708
7669,3792
7670,3875
7671,3750
7672,3750
7673,4459
7674,3708
7675,3834
7676,3958
7677,3875
7678,3750
7679,3958
7680,3917
7681,4458
7682,3833
7683,3875
7684,3875
7685,4208
7686,4209
7687,3708
7688,3834
7689,3958
7690,4625
7691,3792
7692,4000
7693,3708
7694,3959
7695,3958
7696,3792
7697,3959
7698,4458
7699,3792
7700,4042
7701,4083
7702,3875
7703,3792
7704,3708
7705,3708
7706,4334
7707,3750
7708,3708
7709,3709
7710,3750
7711,3917
7712,3792
7713,3750
7714,4458
7715,3834
7716,3833
7717,3750
7718,3667
7719,3708
7720,3708
7721,3750
7722,4292
7723,3708
7724,3792
7725,3834
7726,3917
7727,4000
7728,3709
7729,3916
7730,3708
7731,4292
7732,4000
7733,3750
7734,4000
7735,3792
7736,3959
7737,3792
7738,3708
7739,4334
7740,3750
7741,3958
7742,3709
7743,3750
7744,3709
7745,3750
7746,3875
7747,4541
7748,3708
7749,3709
7750,3917
7751,3833
7752,3708
7753,3958
7754,3750
7755,4333
7756,4166
7757,3833
7758,3834
7759,3792
7760,3750
7761,3708
7762,3875
7763,4333
7764,3709
7765,3792
7766,3750
7767,3709
7768,3750
7769,3708
7770,3708
7771,3750
7772,4459
7773,4083
7774,3708
7775,3792
7776,3708
7777,3708
7778,4041
7779,10208
7780,4458
7781,3834
7782,3750
7783,4041
7784,4042
7785,3958
7786,3750
7787,3916
7788,4541
7789,4041
7790,3791
7791,3708
7792,3834
7793,3750
7794,3750
7795,3750
7796,4334
7797,3750
7798,3792
7799,4000
7800,4083
7801,3750
7802,3875
7803,3750
7804,4750
7805,3667
7806,3709
7807,3791
7808,3750
7809,3792
7810,4000
7811,3708
7812,4167
7813,4291
7814,4084
7815,3916
7816,3958
7817,3708
7818,3750
7819,3708
7820,3750
7821,4416
7822,3792
7823,3709
7824,3708
7825,3708
7826,3708
7827,3750
7828,3750
7829,4375
7830,3750
7831,3750
7832,3708
7833,3750
7834,4000
7835,3834
7836,3708
7837,4500
7838,3792
7839,3792
7840,3792
7841,3750
7842,3916
7843,3708
7844,3792
7845,4292
7846,3708
7847,3750
7848,3708
7849,3917
7850,3750
7851,3750
7852,3958
7853,4125
7854,3958
7855,3708
7856,3875
7857,3708
7858,3958
7859,3750
7860,3666
7861,3791
7862,4542
7863,3750
7864,4334
7865,3792
7866,3750
7867,3750
7868,4166
7869,3833
7870,4667
7871,3792
7872,4000
7873,3833
7874,3834
7875,3708
7876,3792
7877,3750
7878,4416
7879,3709
7880,3708
7881,4000
7882,3708
7883,3708
7884,3750
7885,3708
7886,4416
7887,3750
7888,4000
7889,3916
7890,3709
7891,3917
7892,3708
7893,4000
7894,4333
7895,4042
7896,3709
7897,3833
7898,3750
7899,3750
7900,3959
7901,3708
7902,3708
7903,4292
7904,3667
7905,4000
7906,3792
7907,3750
7908,3959
7909,3750
7910,3750
7911,4459
7912,3708
7913,3709
7914,3708
7915,3750
7916,3708
7917,3791
7918,3750
7919,5042
7920,3750
7921,4041
7922,3750
7923,3958
7924,4417
7925,3791
7926,3709
7927,4208
7928,3709
7929,3750
7930,3833
7931,3750
7932,3959
7933,3833
7934,4500
7935,4833
7936,4166
7937,4083
7938,3750
7939,3708
7940,3750
7941,3708
7942,3708
7943,3792
7944,4250
7945,3959
7946,3708
7947,3750
7948,4208
7949,3750
7950,3708
7951,3709
7952,4708
7953,3833
7954,3750
7955,3750
7956,3667
7957,4125
7958,3750
7959,3708
7960,4541
7961,3709
7962,3833
7963,3792
7964,3750
7965,3958
7966,3791
7967,3875
7968,4458
7969,3875
7970,3958
7971,3708
7972,3917
7973,3750
7974,3708
7975,3708
7976,4333
7977,3708
7978,3750
7979,3750
7980,3916
7981,3875
7982,3833
7983,3834
7984,3750
7985,4333
7986,3708
7987,3834
7988,3667
7989,3833
7990,3667
7991,3667
7992,3791
7993,4792
7994,4250
7995,4125
7996,4125
7997,4083
7998,3709
7999,3875
8000,3791
8001,4333
8002,3667
8003,3709
8004,3666
8005,3792
8006,3667
8007,3792
8008,3917
8009,4542
8010,3875
8011,3750
8012,4042
8013,3667
8014,3792
8015,3875
8016,3750
8017,4458
8018,3667
8019,3709
8020,3750
8021,3917
8022,3833
8023,3833
8024,3792
8025,3666
8026,4375
8027,3834
8028,3667
8029,3750
8030,3667
8031,4042
8032,3667
8033,3875
8034,4416
8035,3708
8036,3667
8037,3875
8038,3709
8039,4125
8040,3750
8041,3750
8042,4375
8043,3666
8044,3792
8045,3917
8046,3750
8047,4000
8048,3750
8049,3791
8050,4333
8051,4000
8052,4083
8053,3791
8054,3750
8055,4417
8056,3875
8057,4167
8058,4792
8059,3833
8060,4000
8061,3750
8062,3709
8063,3875
8064,3709
8065,3708
8066,4250
8067,4333
8068,3625
8069,3709
8070,3750
8071,3708
8072,3708
8073,3792
8074,3792
8075,4375
8076,4000
8077,3791
8078,3708
8079,4042
8080,3833
8081,3833
8082,3709
8083,4292
8084,3750
8085,4041
8086,4000
8087,3875
8088,3750
8089,3667
8090,3708
8091,4625
8092,4125
8093,3792
8094,3708
8095,3750
8096,3958
8097,3708
8098,3917
8099,4333
8100,3750
8101,3750
8102,3708
8103,3709
8104,3750
8105,3708
8106,3750
8107,4292
8108,3834
8109,4125
8110,3791
8111,3708
8112,3750
8113,3750
8114,4167
8115,3834
8116,4583
8117,3791
8118,3750
8119,3875
8120,3750
8121,3875
8122,3750
8123,4000
8124,4917
8125,3750
8126,3750
8127,3708
8128,3750
8129,3708
8130,3959
8131,3667
8132,4250
8133,3750
8134,3708
8135,3833
8136,4000
8137,3709
8138,3750
8139,3709
8140,4417
8141,3917
8142,3709
8143,3875
8144,3750
8145,3666
8146,3750
8147,3709
8148,4167
8149,3750
8150,3750
8151,3750
8152,3958
8153,3791
8154,3666
8155,3709
8156,4000
8157,4334
8158,3708
8159,3709
8160,3750
8161,3709
8162,3750
8163,3750
8164,3709
8165,4208
8166,3959
8167,3750
8168,3750
8169,3834
8170,3958
8171,3750
8172,3875
8173,4791
8174,3708
8175,3834
8176,3666
8177,4209
8178,4292
8179,3875
8180,4458
8181,4709
8182,3708
8183,3750
8184,3750
8185,3916
8186,3709
8187,3750
8188,3667
8189,4459
8190,3792
8191,3750
8192,3917
8193,3708
8194,3750
8195,3958
8196,3750
8197,3750
8198,4334
8199,3750
8200,3916
8201,3708
8202,3750
8203,3791
8204,4166
8205,3875
8206,4166
8207,3792
8208,3750
8209,3750
8210,4000
8211,3750
8212,3750
8213,3750
8214,4583
8215,4084
8216,3834
8217,3917
8218,3958
8219,3709
8220,3750
8221,4042
8222,4542
8223,3791
8224,4041
8225,4166
8226,3791
8227,3708
8228,3833
8229,4000
8230,4375
8231,3958
8232,4291
8233,4208
8234,3709
8235,4125
8236,4167
8237,3875
8238,4666
8239,4333
8240,3709
8241,3833
8242,3833
8243,3750
8244,3750
8245,3875
8246,3833
8247,4500
8248,3750
8249,3917
8250,3833
8251,3875
8252,3708
8253,3709
8254,3750
8255,4292
8256,3750
8257,3750
8258,3833
8259,3792
8260,3791
8261,3750
8262,4125
8263,4417
8264,3708
8265,3917
8266,4042
8267,3833
8268,3709
8269,3750
8270,3708
8271,4583
8272,3708
8273,3958
8274,3708
8275,3958
8276,3750
8277,3708
8278,3750
8279,4167
8280,3917
8281,3875
8282,4000
8283,3750
8284,3875
8285,3708
8286,3750
8287,3750
8288,4667
8289,3833
8290,3708
8291,3833
8292,3959
8293,3750
8294,3708
8295,3833
8296,4875
8297,3916
8298,3875
8299,3916
8300,3833
8301,3750
8302,3917
8303,3709
8304,4458
8305,3833
8306,3750
8307,3708
8308,3958
8309,3834
8310,3708
8311,3875
8312,4459
8313,3708
8314,3750
8315,3708
8316,3917
8317,3708
8318,3958
8319,3750
8320,4292
8321,3875
8322,4250
8323,4042
8324,4292
8325,4042
8326,3708
8327,4042
8328,3708
8329,4333
8330,4209
8331,4208
8332,4291
8333,3750
8334,3708
8335,3750
8336,3875
8337,4292
8338,3667
8339,3834
8340,3667
8341,3709
8342,4000
8343,4500
8344,3708
8345,4459
8346,3708
8347,3750
8348,3666
8349,4125
8350,3875
8351,4000
8352,3667
8353,4625
8354,3834
8355,3708
8356,3667
8357,3791
8358,3959
8359,3750
8360,3709
8361,4292
8362,3916
8363,3750
8364,4375
8365,3917
8366,3708
8367,3709
8368,3666
8369,3750
8370,4500
8371,3667
8372,3917
8373,3667
8374,4125
8375,3875
8376,3708
8377,3875
8378,4667
8379,3666
8380,3791
8381,3708
8382,4250
8383,3708
8384,3708
8385,3875
8386,4291
8387,3959
8388,3666
8389,3833
8390,3750
8391,3667
8392,3709
8393,3666
8394,4333
8395,3709
8396,3708
8397,3708
8398,3709
8399,3708
8400,3709
8401,3667
8402,4750
8403,3833
8404,3708
8405,3750
8406,3709
8407,3833
8408,3833
8409,3709
8410,3917
8411,4625
8412,4042
8413,3792
8414,3708
8415,3667
8416,3709
8417,3708
8418,3875
8419,4958
8420,3958
8421,3834
8422,4000
8423,3667
8424,3792
8425,3708
8426,3708
8427,4292
8428,3667
8429,3667
8430,3708
8431,4084
8432,3708
8433,4166
8434,3667
8435,4375
8436,4250
8437,3709
8438,3750
8439,3834
8440,3708
8441,3709
8442,3750
8443,4375
8444,3917
8445,3750
8446,3708
8447,3834
8448,3708
8449,3708
8450,3667
8451,4167
8452,3875
8453,3708
8454,3709
8455,3708
8456,3709
8457,3708
8458,4084
8459,3708
8460,4541
8461,3750
8462,3667
8463,3958
8464,3667
8465,3791
8466,3834
8467,3708
8468,4417
8469,3750
8470,3708
8471,3750
8472,3708
8473,3958
8474,3750
8475,3708
8476,4333
8477,3917
8478,3709
8479,3666
8480,3709
8481,3667
8482,3750
8483,3709
8484,4458
8485,3709
8486,3666
8487,3750
8488,3750
8489,3792
8490,3667
8491,3708
8492,4292
8493,4041
8494,3958
8495,3750
8496,3667
8497,3708
8498,3708
8499,3667
8500,3750
8501,4375
8502,3667
8503,3750
8504,3833
8505,3917
8506,3875
8507,4166
8508,3750
8509,4708
8510,4042
8511,3750
8512,3792
8513,3750
8514,3708
8515,3875
8516,3708
8517,4375
8518,3708
8519,3750
8520,4167
8521,3750
8522,3708
8523,3792
8524,4042
8525,4334
8526,3708
8527,4042
8528,3917
8529,4000
8530,3834
8531,3875
8532,3875
8533,4333
8534,3917
8535,3709
8536,3708
8537,3708
8538,4000
8539,4083
8540,4000
8541,4375
8542,4959
8543,3833
8544,3875
8545,3708
8546,3708
8547,4000
8548,3667
8549,3667
8550,4333
8551,4083
8552,4209
8553,3708
8554,3750
8555,3792
8556,3750
8557,3750
8558,4333
8559,3709
8560,3708
8561,3916
8562,3833
8563,3708
8564,3667
8565,4083
8566,4417
8567,3667
8568,4000
8569,3667
8570,3708
8571,3667
8572,3708
8573,3708
8574,4292
8575,3750
8576,3792
8577,4000
8578,3750
8579,3708
8580,3791
8581,3750
8582,3708
8583,4250
8584,4041
8585,3667
8586,3667
8587,3708
8588,4000
8589,3709
8590,3750
8591,4250
8592,3708
8593,3959
8594,4041
8595,3750
8596,4000
8597,3666
8598,3709
8599,4333
8600,3667
8601,3708
8602,3833
8603,3750
8604,3959
8605,3709
8606,3875
8607,4458
8608,3709
8609,3792
8610,3958
8611,3708
8612,3750
8613,3708
8614,3750
8615,4458
8616,3709
8617,3750
8618,3750
8619,3750
8620,3750
8621,3875
8622,3709
8623,3833
8624,4291
8625,3791
8626,3750
8627,3875
8628,3708
8629,3708
8630,3708
8631,3708
8632,4291
8633,3708
8634,3750
8635,4000
8636,3708
8637,3750
8638,3917
8639,3666
8640,4625
8641,4209
8642,4042
8643,3708
8644,3708
8645,3709
8646,3750
8647,3917
8648,4375
8649,3708
8650,3792
8651,3792
8652,3750
8653,3792
8654,3791
8655,3917
8656,4250
8657,3750
8658,3833
8659,3875
8660,3792
8661,3833
8662,3708
8663,3708
8664,4083
8665,4000
8666,3959
8667,3833
8668,4166
8669,4166
8670,4166
8671,3875
8672,4000
8673,4375
8674,3708
8675,3791
8676,3750
8677,3791
8678,3709
8679,3750
8680,3833
8681,4459
8682,3666
8683,3750
8684,3750
8685,3750
8686,3709
8687,3708
8688,3750
8689,4334
8690,3708
8691,3708
8692,3708
8693,3709
8694,3708
8695,4041
8696,3708
8697,4375
8698,3750
8699,3750
8700,3708
8701,3750
8702,3708
8703,3750
8704,3750
8705,4625
8706,3916
8707,3833
8708,3750
8709,4292
8710,3833
8711,3750
8712,4000
8713,3708
8714,4334
8715,3708
8716,3666
8717,3708
8718,3667
8719,3708
8720,3792
8721,3708
8722,4625
8723,3666
8724,3917
8725,3667
8726,3666
8727,3709
8728,3708
8729,3625
8730,4458
8731,3917
8732,3959
8733,3708
8734,3750
8735,3708
8736,3791
8737,3750
8738,4709
8739,3750
8740,3709
8741,3708
8742,3709
8743,3667
8744,3750
8745,3708
8746,4250
8747,3959
8748,3792
8749,4417
8750,3750
8751,4125
8752,3917
8753,3750
8754,3875
8755,4291
8756,3958
8757,3667
8758,3708
8759,3709
8760,3708
8761,3791
8762,3791
8763,4583
8764,3708
8765,3708
8766,3834
8767,3833
8768,3875
8769,4125
8770,3750
8771,4792
8772,3792
8773,3709
8774,3750
8775,3708
8776,3833
8777,3917
8778,4042
8779,4459
8780,3709
8781,3792
8782,3750
8783,4292
8784,3750
8785,3834
8786,3708
8787,4625
8788,3833
8789,3833
8790,3917
8791,4333
8792,3916
8793,3916
8794,3792
8795,3666
8796,4333
8797,3875
8798,3709
8799,3667
8800,4041
8801,3750
8802,3708
8803,3791
8804,4333
8805,3750
8806,3792
8807,3750
8808,3750
8809,3709
8810,3750
8811,3917
8812,4375
8813,3708
8814,3667
8815,3750
8816,3708
8817,4209
8818,3750
8819,3750
8820,4333
8821,3708
8822,3750
8823,4292
8824,3708
8825,4000
8826,3792
8827,4167
8828,4541
8829,3875
8830,4041
8831,3792
8832,4042
8833,4083
8834,4084
8835,3833
8836,4000
8837,4333
8838,3834
8839,4083
8840,4125
8841,3875
8842,3958
8843,3875
8844,3791
8845,4666
8846,4083
8847,3791
8848,4000
8849,4167
8850,4208
8851,4125
8852,3875
8853,4583
8854,3875
8855,4250
8856,3792
8857,3958
8858,3792
8859,3833
8860,3875
8861,4833
8862,4208
8863,3792
8864,4042
8865,3958
8866,3834
8867,3833
8868,3708
8869,4375
8870,4042
8871,3917
8872,3708
8873,3917
8874,4000
8875,3709
8876,3708
8877,4167
8878,4125
8879,3917
8880,3833
8881,3958
8882,3750
8883,4042
8884,4000
8885,3792
8886,4542
8887,4292
8888,3958
8889,3958
8890,4167
8891,3750
8892,3916
8893,4000
8894,4500
8895,3750
8896,3708
8897,3791
8898,3750
8899,3708
8900,4000
8901,3750
8902,4875
8903,4000
8904,3875
8905,3917
8906,3792
8907,3709
8908,3750
8909,3708
8910,4375
8911,3875
8912,3833
8913,3833
8914,4000
8915,3875
8916,3792
8917,4083
8918,4166
8919,4375
8920,4042
8921,3708
8922,3750
8923,3708
8924,3792
8925,3750
8926,3708
8927,4500
8928,3708
8929,3708
8930,3667
8931,3709
8932,3708
8933,3708
8934,3708
8935,4375
8936,3709
8937,4041
8938,3792
8939,3792
8940,4000
8941,3791
8942,3750
8943,4417
8944,3833
8945,3708
8946,3750
8947,3708
8948,3708
8949,3750
8950,3750
8951,4667
8952,3709
8953,3875
8954,3875
8955,4000
8956,3666
8957,3792
8958,3875
8959,4291
8960,3834
8961,4125
8962,3875
8963,4000
8964,3833
8965,3708
8966,3834
8967,3709
8968,4333
8969,3750
8970,3750
8971,3709
8972,3666
8973,3709
8974,3708
8975,3791
8976,4458
8977,3750
8978,4042
8979,3750
8980,3708
8981,4125
8982,3791
8983,3833
8984,4709
8985,4125
8986,3750
8987,3708
8988,3792
8989,3667
8990,3667
8991,3708
8992,4500
8993,3709
8994,3709
8995,3917
8996,3708
8997,3709
8998,3750
8999,3875
9000,4458
9001,3792
9002,3791
9003,3709
9004,3958
9005,3667
9006,3708
9007,3875
9008,3708
9009,4291
9010,3750
9011,3708
9012,3667
9013,3708
9014,3791
9015,3708
9016,3667
9017,4250
9018,3750
9019,3750
9020,3750
9021,3875
9022,3667
9023,3708
9024,3709
9025,4458
9026,3750
9027,3750
9028,3708
9029,3709
9030,3708
9031,3750
9032,3709
9033,5000
9034,3708
9035,3708
9036,3834
9037,3750
9038,3666
9039,3708
9040,3958
9041,4417
9042,3833
9043,4000
9044,3708
9045,3750
9046,3750
9047,3750
9048,3708
9049,3792
9050,4750
9051,3917
9052,3708
9053,3958
9054,3750
9055,3708
9056,3708
9057,3708
9058,4250
9059,3708
9060,3708
9061,3708
9062,4000
9063,3959
9064,3708
9065,4041
9066,4291
9067,3708
9068,3916
9069,3916
9070,3750
9071,4083
9072,3709
9073,3708
9074,4291
9075,3750
9076,3708
9077,3666
9078,3708
9079,3708
9080,3708
9081,3708
9082,4583
9083,3709
9084,4000
9085,3875
9086,3792
9087,3958
9088,3791
9089,3917
9090,4208
9091,3791
9092,3792
9093,4292
9094,3750
9095,3708
9096,3750
9097,3791
9098,3750
9099,4209
9100,3667
9101,3792
9102,3875
9103,3792
9104,3750
9105,3709
9106,3709
9107,4833
9108,3792
9109,4000
9110,3708
9111,3834
9112,4167
9113,3750
9114,4083
9115,4500
9116,3750
9117,3833
9118,3834
9119,3791
9120,3708
9121,3917
9122,3708
9123,4708
9124,3959
9125,3750
9126,3708
9127,3708
9128,3750
9129,3750
9130,3750
9131,4375
9132,4333
9133,3709
9134,3708
9135,3750
9136,3667
9137,3708
9138,3667
9139,3792
9140,4292
9141,3833
9142,3750
9143,3708
9144,3709
9145,3792
9146,3750
9147,3791
9148,4208
9149,3750
9150,3708
9151,3750
9152,3750
9153,3875
9154,4166
9155,3916
9156,4500
9157,3708
9158,3834
9159,3667
9160,3708
9161,3708
9162,3709
9163,3833
9164,4459
9165,3834
9166,3917
9167,4083
9168,3750
9169,3667
9170,3708
9171,3708
9172,4292
9173,4042
9174,3750
9175,3750
9176,3750
9177,3667
9178,3708
9179,3709
9180,3750
9181,4209
9182,3708
9183,3750
9184,3666
9185,3750
9186,3709
9187,3709
9188,3708
9189,4250
9190,3750
9191,3709
9192,3708
9193,3750
9194,3791
9195,3750
9196,4042
9197,4584
9198,3708
9199,3750
9200,3708
9201,3667
9202,3833
9203,3708
9204,4042
9205,4500
9206,3709
9207,3708
9208,3916
9209,4041
9210,3833
9211,3875
9212,3833
9213,4875
9214,3916
9215,3750
9216,3750
9217,3750
9218,3708
9219,3792
9220,3792
9221,3750
9222,4417
9223,3708
9224,3708
9225,3875
9226,3958
9227,3750
9228,4583
9229,3792
9230,4584
9231,3708
9232,3708
9233,3792
9234,3709
9235,4000
9236,3959
9237,3708
9238,4416
9239,3708
9240,3875
9241,3875
9242,3833
9243,3709
9244,3708
9245,3750
9246,4375
9247,3750
9248,3708
9249,3834
9250,3708
9251,3709
9252,3708
9253,3709
9254,4375
9255,3708
9256,3708
9257,3709
9258,3750
9259,4042
9260,3792
9261,3708
9262,3959
9263,4167
9264,4084
9265,3708
9266,3709
9267,3750
9268,3750
9269,3750
9270,3708
9271,4333
9272,3958
9273,3709
9274,3750
9275,3708
9276,3834
9277,3750
9278,3750
9279,4375
9280,3875
9281,3875
9282,4041
9283,3750
9284,3708
9285,3750
9286,3709
9287,4583
9288,3709
9289,4000
9290,3917
9291,3875
9292,4250
9293,4250
9294,3750
9295,4417
9296,3750
9297,3750
9298,3792
9299,3708
9300,3750
9301,3708
9302,3709
9303,4167
9304,3917
9305,3708
9306,3708
9307,3709
9308,4208
9309,3750
9310,3709
9311,3750
9312,4250
9313,3708
9314,3709
9315,3708
9316,3708
9317,3708
9318,3875
9319,3917
9320,4542
9321,3709
9322,3792
9323,3750
9324,3709
9325,3708
9326,3750
9327,3916
9328,4500
9329,3791
9330,3708
9331,3750
9332,3958
9333,3834
9334,3708
9335,3958
9336,4458
9337,3958
9338,3750
9339,3750
9340,3750
9341,3916
9342,3708
9343,3750
9344,4292
9345,3708
9346,3708
9347,3917
9348,3709
9349,4125
9350,3708
9351,3709
9352,3708
9353,4333
9354,3875
9355,3750
9356,3833
9357,3708
9358,3750
9359,3833
9360,3792
9361,4791
9362,3791
9363,3708
9364,4000
9365,3917
9366,3792
9367,3791
9368,3875
9369,4834
9370,3667
9371,3666
9372,3709
9373,3875
9374,3709

